IDpol,ClaimAmount,cumulative_cost,cumulative_cost_share,claim_rank,cumulative_claim_share,Region,DriverAgeGroup,Vehicle Age Groups,Bonus-Malus Groups,VehGas,DrivAge,VehAge,BonusMalus,Exposure,ExtremeClaim
1037667,292.9,59499173.38999226,0.9931555921782464,23087,0.8730524882771139,Lorraine,46-55,6-10,50,Diesel,46,9,50,1.0,False
2259799,292.85,59499466.23999226,0.9931604804077562,23088,0.8730903040387233,Ile-de-France,26-35,6-10,65-84,Diesel,28,7,80,0.07,False
2111512,292.79,59499759.02999226,0.9931653676357506,23089,0.8731281198003328,Bretagne,36-45,6-10,50,Regular,43,7,50,1.0,False
3192536,292.58,59500051.60999226,0.9931702513584412,23090,0.8731659355619422,Bretagne,46-55,0-2,50,Diesel,49,2,50,1.0,False
148504,292.49,59500344.09999226,0.9931751335788589,23091,0.8732037513235517,Ile-de-France,36-45,3-5,50,Regular,45,4,50,1.0,False
158058,292.44,59500636.53999226,0.9931800149646803,23092,0.8732415670851611,Centre,18-25,6-10,51-64,Diesel,25,6,64,1.0,False
4122259,292.38,59500928.91999226,0.9931848953489865,23093,0.8732793828467705,Ile-de-France,26-35,3-5,50,Diesel,31,5,50,1.0,False
1094870,292.22,59501221.13999226,0.993189773062585,23094,0.87331719860838,Bourgogne,56-65,0-2,51-64,Diesel,62,2,58,0.63,False
160844,292.14,59501513.27999226,0.9931946494408298,23095,0.8733550143699894,Bretagne,26-35,0-2,85-99,Regular,35,2,85,1.0,False
2193356,291.8,59501805.07999226,0.9931995201438208,23096,0.8733928301315989,Centre,36-45,6-10,51-64,Diesel,39,8,55,1.0,False
4141634,291.41,59502096.48999225,0.993204384336962,23097,0.8734306458932083,Centre,66+,3-5,50,Diesel,76,3,50,1.0,False
2263550,290.97,59502387.45999225,0.9932092411856575,23098,0.8734684616548177,Languedoc-Roussillon,56-65,0-2,50,Regular,62,1,50,0.5,False
1191714,290.81,59502678.269992255,0.9932140953636452,23099,0.8735062774164272,Provence-Alpes-Cotes-D'Azur,26-35,16-20,65-84,Regular,29,18,76,0.08,False
3048120,290.65,59502968.91999225,0.9932189468709254,23100,0.8735440931780366,Pays-de-la-Loire,46-55,6-10,50,Diesel,51,9,50,0.25,False
43527,290.59,59503259.50999226,0.9932237973766903,23101,0.873581908939646,Centre,46-55,6-10,65-84,Regular,50,8,76,0.24,False
140163,290.27,59503549.77999226,0.99322864254104,23102,0.8736197247012555,Pays-de-la-Loire,46-55,0-2,50,Diesel,51,2,50,1.0,False
1185909,290.22,59503839.99999226,0.9932334868707935,23103,0.8736575404628649,Languedoc-Roussillon,46-55,6-10,51-64,Diesel,55,8,54,0.29,False
1119172,290.19,59504130.18999226,0.9932383306997893,23104,0.8736953562244744,Rhone-Alpes,18-25,0-2,85-99,Regular,20,1,90,0.77,False
1113041,289.52,59504419.70999226,0.993243163345197,23105,0.8737331719860838,Bretagne,26-35,0-2,51-64,Regular,26,1,64,0.04,False
5036378,289.43,59504709.13999226,0.9932479944883318,23106,0.8737709877476932,Ile-de-France,26-35,0-2,85-99,Regular,27,2,85,0.66,False
1112559,289.35,59504998.48999226,0.9932528242961127,23107,0.8738088035093027,Rhone-Alpes,18-25,6-10,85-99,Diesel,22,6,90,0.13,False
4083869,289.3,59505287.78999226,0.9932576532692974,23108,0.8738466192709121,Nord-Pas-de-Calais,46-55,6-10,50,Diesel,48,10,50,0.71,False
2086486,289.21,59505576.99999226,0.9932624807402092,23109,0.8738844350325216,Centre,26-35,6-10,85-99,Diesel,30,9,90,0.19,False
1014458,289.16,59505866.159992255,0.9932673073765248,23110,0.873922250794131,Bretagne,36-45,6-10,50,Diesel,45,9,50,0.45,False
2178164,289.01,59506155.16999225,0.993272131509052,23111,0.8739600665557404,Centre,56-65,6-10,65-84,Regular,63,7,69,1.0,False
2271984,288.7,59506443.869992256,0.9932769504670833,23112,0.8739978823173499,Centre,26-35,3-5,50,Diesel,34,3,50,0.83,False
3170589,288.38,59506732.24999226,0.9932817640836994,23113,0.8740356980789593,Centre,18-25,11-15,85-99,Diesel,25,12,95,0.95,False
3103636,288.38,59507020.62999226,0.9932865777003156,23114,0.8740735138405687,Limousin,26-35,6-10,100+,Regular,31,10,100,0.24,False
3196073,288.3,59507308.92999226,0.9932913899815777,23115,0.8741113296021782,Basse-Normandie,46-55,6-10,50,Diesel,50,10,50,0.87,False
4135833,288.25,59507597.17999226,0.9932962014282439,23116,0.8741491453637876,Centre,26-35,3-5,51-64,Diesel,31,4,57,1.0,False
93240,288.18,59507885.35999226,0.9933010117064754,23117,0.8741869611253971,Rhone-Alpes,36-45,11-15,50,Regular,43,14,50,0.68,False
4079554,288.17,59508173.52999226,0.9933058218177878,23118,0.8742247768870065,Ile-de-France,36-45,6-10,65-84,Diesel,43,10,68,0.36,False
2029534,288.12,59508461.64999226,0.993310631094504,23119,0.8742625926486159,Corse,18-25,6-10,85-99,Regular,24,10,90,0.32,False
2078131,288.03,59508749.67999226,0.9933154388689472,23120,0.8743004084102254,Rhone-Alpes,46-55,3-5,50,Diesel,51,5,50,1.0,False
1187007,287.95,59509037.62999226,0.9933202453080366,23121,0.8743382241718348,Provence-Alpes-Cotes-D'Azur,26-35,11-15,51-64,Regular,30,15,64,0.99,False
1140936,287.81,59509325.439992264,0.9933250494102569,23122,0.8743760399334443,Centre,46-55,3-5,50,Diesel,53,3,50,0.41,False
1087639,287.61,59509613.04999226,0.9933298501740926,23123,0.8744138556950537,Bretagne,56-65,6-10,50,Regular,58,9,50,0.8,False
1192821,287.48,59509900.52999226,0.9933346487679784,23124,0.8744516714566631,Pays-de-la-Loire,46-55,0-2,50,Diesel,48,0,50,0.49,False
65114,287.35,59510187.87999226,0.9933394451919143,23125,0.8744894872182726,Rhone-Alpes,46-55,11-15,65-84,Regular,52,11,72,0.69,False
1086747,287.35,59510475.22999226,0.9933442416158502,23126,0.874527302979882,Aquitaine,46-55,0-2,50,Diesel,53,0,50,0.67,False
3103804,287.22,59510762.44999226,0.9933490358698361,23127,0.8745651187414915,Rhone-Alpes,46-55,11-15,85-99,Regular,53,13,85,1.0,False
52587,286.7,59511049.149992265,0.9933538214440224,23128,0.8746029345031009,Centre,26-35,0-2,65-84,Regular,26,2,72,1.0,False
1114491,286.58,59511335.72999226,0.9933586050151779,23129,0.8746407502647103,Aquitaine,36-45,11-15,51-64,Regular,36,13,53,0.5,False
33589,286.51,59511622.23999226,0.9933633874178988,23130,0.8746785660263198,Poitou-Charentes,26-35,0-2,85-99,Regular,27,2,85,0.31,False
166722,286.4,59511908.63999226,0.9933681679845082,23131,0.8747163817879292,Bretagne,46-55,6-10,50,Diesel,49,9,50,1.0,False
2194079,286.34,59512194.97999226,0.9933729475496025,23132,0.8747541975495386,Pays-de-la-Loire,56-65,11-15,65-84,Diesel,59,12,67,0.85,False
4144422,286.18,59512481.15999226,0.993377724443989,23133,0.8747920133111481,Centre,18-25,11-15,85-99,Regular,20,13,95,0.78,False
137215,286.13,59512767.289992265,0.9933825005037794,23134,0.8748298290727575,Pays-de-la-Loire,36-45,3-5,50,Diesel,42,4,50,1.0,False
3081455,286.0,59513053.289992265,0.9933872743936198,23135,0.874867644834367,Provence-Alpes-Cotes-D'Azur,66+,6-10,50,Regular,74,10,50,0.71,False
1002808,285.71,59513338.99999227,0.9933920434428029,23136,0.8749054605959764,Provence-Alpes-Cotes-D'Azur,46-55,3-5,50,Regular,48,5,50,0.56,False
4185157,285.38,59513624.37999227,0.9933968069836514,23137,0.8749432763575858,Rhone-Alpes,46-55,6-10,50,Regular,55,6,50,1.0,False
141350,285.01,59513909.38999227,0.9934015643484886,23138,0.8749810921191953,Bretagne,66+,11-15,50,Diesel,72,11,50,0.84,False
2264515,284.88,59514194.26999227,0.9934063195433759,23139,0.8750189078808047,Provence-Alpes-Cotes-D'Azur,26-35,6-10,50,Diesel,32,10,50,0.84,False
1139384,284.84,59514479.10999227,0.9934110740705863,23140,0.8750567236424142,Centre,36-45,16-20,50,Regular,45,16,50,0.89,False
45164,284.7,59514763.809992276,0.9934158262609275,23141,0.8750945394040236,Rhone-Alpes,46-55,6-10,65-84,Regular,51,7,76,0.49,False
3178408,284.6,59515048.40999228,0.9934205767820765,23142,0.875132355165633,Rhone-Alpes,18-25,11-15,65-84,Regular,24,15,77,0.37,False
155666,284.56,59515332.96999228,0.9934253266355485,23143,0.8751701709272425,Pays-de-la-Loire,18-25,6-10,51-64,Diesel,25,9,64,1.0,False
1158765,284.49,59515617.45999228,0.993430075320586,23144,0.8752079866888519,Rhone-Alpes,56-65,6-10,50,Diesel,58,6,50,1.0,False
1072944,284.32,59515901.77999228,0.9934348211679968,23145,0.8752458024504614,Provence-Alpes-Cotes-D'Azur,36-45,0-2,51-64,Diesel,36,2,55,0.98,False
3155542,284.25,59516186.02999228,0.9934395658469728,23146,0.8752836182120708,Provence-Alpes-Cotes-D'Azur,56-65,3-5,50,Regular,61,5,50,1.0,False
2131078,284.13,59516470.159992285,0.9934443085229182,23147,0.8753214339736802,Rhone-Alpes,36-45,0-2,65-84,Regular,39,0,67,0.05,False
153549,284.11,59516754.269992284,0.9934490508650251,23148,0.8753592497352897,Centre,56-65,11-15,50,Diesel,59,11,50,0.14,False
1175626,284.04,59517038.30999228,0.9934537920386974,23149,0.8753970654968991,Centre,46-55,3-5,50,Regular,54,5,50,1.0,False
1107575,284.01,59517322.31999228,0.993458532711612,23150,0.8754348812585085,Rhone-Alpes,18-25,3-5,65-84,Diesel,25,4,72,0.78,False
2139053,284.0,59517606.31999228,0.9934632732176074,23151,0.875472697020118,Nord-Pas-de-Calais,18-25,6-10,100+,Regular,24,7,100,0.61,False
1182717,283.98,59517890.29999228,0.9934680133897644,23152,0.8755105127817274,Languedoc-Roussillon,36-45,3-5,50,Diesel,37,3,50,0.51,False
2064738,283.63,59518173.92999228,0.9934727477197485,23153,0.8755483285433369,Rhone-Alpes,26-35,0-2,51-64,Diesel,34,1,51,1.0,False
2125630,283.58,59518457.50999228,0.9934774812151365,23154,0.8755861443049463,Nord-Pas-de-Calais,56-65,11-15,51-64,Regular,59,14,62,1.0,False
113774,283.55,59518741.059992276,0.9934822142097667,23155,0.8756239600665557,Centre,56-65,0-2,50,Diesel,65,2,50,0.24,False
3113156,283.54,59519024.599992275,0.9934869470374778,23156,0.8756617758281652,Centre,36-45,6-10,65-84,Regular,38,7,65,1.0,False
2092662,283.52,59519308.11999228,0.9934916795313504,23157,0.8756995915897746,Centre,26-35,11-15,50,Regular,32,11,50,1.0,False
2212109,283.28,59519591.39999228,0.9934964080191617,23158,0.8757374073513841,Pays-de-la-Loire,46-55,3-5,50,Regular,49,5,50,1.0,False
42479,283.22,59519874.61999228,0.9935011355054576,23159,0.8757752231129935,Ile-de-France,36-45,6-10,50,Regular,44,9,50,1.0,False
1019751,283.13,59520157.74999228,0.9935058614894804,23160,0.8758130388746029,Aquitaine,36-45,0-2,50,Regular,43,0,50,0.97,False
2241283,282.92,59520440.66999228,0.9935105839681996,23161,0.8758508546362124,Rhone-Alpes,56-65,0-2,85-99,Regular,56,0,91,0.33,False
2096907,282.27,59520722.939992286,0.9935152955971691,23162,0.8758886703978218,Lorraine,56-65,6-10,51-64,Regular,62,6,52,1.0,False
4167199,282.16,59521005.09999228,0.993520005390027,23163,0.8759264861594313,Centre,46-55,3-5,65-84,Diesel,51,3,65,1.0,False
1118270,282.09,59521287.189992286,0.9935247140144505,23164,0.8759643019210407,Rhone-Alpes,36-45,0-2,50,Diesel,42,1,50,1.0,False
2065509,282.05,59521569.23999228,0.993529421971197,23165,0.8760021176826501,Lorraine,56-65,6-10,50,Regular,63,7,50,1.0,False
1157313,281.7,59521850.939992286,0.9935341240857707,23166,0.8760399334442596,Lorraine,26-35,6-10,51-64,Diesel,27,10,64,1.0,False
3173331,281.64,59522132.57999229,0.993538825198829,23167,0.876077749205869,Basse-Normandie,46-55,0-2,65-84,Diesel,52,0,68,0.22,False
3238741,281.37,59522413.949992284,0.9935435218050681,23168,0.8761155649674784,Ile-de-France,46-55,0-2,85-99,Diesel,47,1,88,0.08,False
3153669,281.29,59522695.23999228,0.9935482170759535,23169,0.8761533807290879,Centre,36-45,11-15,51-64,Diesel,36,14,53,1.0,False
3172670,281.27,59522976.50999229,0.9935529120130006,23170,0.8761911964906973,Centre,18-25,6-10,100+,Diesel,20,9,112,1.0,False
1138204,280.78,59523257.28999229,0.9935575987710055,23171,0.8762290122523068,Centre,36-45,11-15,50,Diesel,36,12,50,1.0,False
1104929,280.62,59523537.909992285,0.9935622828583027,23172,0.8762668280139162,Rhone-Alpes,36-45,0-2,65-84,Diesel,39,2,66,0.73,False
1196404,280.49,59523818.39999229,0.9935669647756502,23173,0.8763046437755256,Languedoc-Roussillon,46-55,11-15,50,Regular,52,14,50,1.43,False
2061322,280.45,59524098.84999229,0.9935716460253208,23174,0.8763424595371351,Centre,36-45,0-2,65-84,Diesel,36,1,80,1.0,False
2268478,280.43,59524379.27999229,0.9935763269411528,23175,0.8763802752987445,Midi-Pyrenees,56-65,11-15,85-99,Regular,58,13,95,0.5,False
4141847,280.4,59524659.67999229,0.9935810073562271,23176,0.876418091060354,Ile-de-France,26-35,6-10,65-84,Regular,27,10,80,0.75,False
3164273,280.02,59524939.69999229,0.993585681428371,23177,0.8764559068219634,Languedoc-Roussillon,36-45,3-5,65-84,Regular,40,4,66,1.0,False
4145435,280.0,59525219.69999229,0.9935903551666764,23178,0.8764937225835728,Rhone-Alpes,36-45,0-2,51-64,Diesel,37,2,54,0.62,False
1007981,279.85,59525499.54999229,0.9935950264011933,23179,0.8765315383451823,Lorraine,46-55,0-2,50,Regular,53,1,50,0.7,False
1170531,279.75,59525779.29999229,0.9935996959665181,23180,0.8765693541067917,Rhone-Alpes,36-45,6-10,65-84,Diesel,38,8,71,0.66,False
2280977,279.26,59526058.55999229,0.9936043573528007,23181,0.8766071698684011,Haute-Normandie,36-45,0-2,51-64,Diesel,38,0,61,0.5,False
6052559,279.08,59526337.63999229,0.9936090157345373,23182,0.8766449856300106,Ile-de-France,56-65,0-2,85-99,Regular,59,2,95,0.3,False
141705,278.53,59526616.16999229,0.9936136649357166,23183,0.87668280139162,Rhone-Alpes,36-45,11-15,50,Diesel,43,15,50,0.96,False
1102374,278.48,59526894.64999229,0.9936183133022997,23184,0.8767206171532295,Aquitaine,46-55,0-2,51-64,Diesel,51,2,60,1.0,False
88987,278.45,59527173.09999229,0.9936229611681252,23185,0.8767584329148389,Provence-Alpes-Cotes-D'Azur,46-55,11-15,50,Diesel,50,13,50,1.0,False
55952,278.16,59527451.25999229,0.9936276041932931,23186,0.8767962486764483,Rhone-Alpes,46-55,0-2,50,Diesel,46,2,50,1.0,False
2278336,278.15,59527729.409992285,0.9936322470515417,23187,0.8768340644380578,Nord-Pas-de-Calais,36-45,0-2,51-64,Diesel,44,1,64,0.08,False
29755,278.11,59528007.519992284,0.9936368892421135,23188,0.8768718801996672,Bretagne,46-55,0-2,51-64,Regular,48,1,51,1.0,False
1056071,277.81,59528285.32999229,0.9936415264251086,23189,0.8769096959612767,Rhone-Alpes,26-35,6-10,65-84,Diesel,28,7,68,0.83,False
1198627,277.74,59528563.06999229,0.9936461624396691,23190,0.8769475117228861,Nord-Pas-de-Calais,36-45,6-10,50,Regular,40,9,50,1.35,False
1122134,277.68,59528840.74999229,0.9936507974527142,23191,0.8769853274844955,Aquitaine,46-55,6-10,51-64,Diesel,54,8,58,0.75,False
101945,277.65,59529118.39999229,0.9936554319650016,23192,0.877023143246105,Aquitaine,18-25,16-20,100+,Regular,19,17,100,0.89,False
140954,277.5,59529395.89999229,0.9936600639735007,23193,0.8770609590077144,Centre,46-55,0-2,51-64,Diesel,47,2,52,1.0,False
2092668,277.45,59529673.34999229,0.9936646951474036,23194,0.8770987747693239,Centre,26-35,3-5,51-64,Regular,29,4,57,0.64,False
154980,277.41,59529950.75999229,0.9936693256536296,23195,0.8771365905309333,Centre,36-45,6-10,51-64,Diesel,39,10,64,1.0,False
3071534,277.3,59530228.05999228,0.9936739543237442,23196,0.8771744062925427,Ile-de-France,46-55,11-15,50,Diesel,47,13,50,1.0,False
153558,277.22,59530505.27999228,0.9936785816585049,23197,0.8772122220541522,Provence-Alpes-Cotes-D'Azur,36-45,6-10,51-64,Regular,36,10,57,1.0,False
4179577,277.07,59530782.34999228,0.9936832064894773,23198,0.8772500378157616,Centre,46-55,11-15,50,Regular,54,11,50,1.0,False
158115,276.96,59531059.30999228,0.9936878294843382,23199,0.877287853577371,Ile-de-France,36-45,0-2,50,Diesel,39,0,50,0.64,False
1022217,276.45,59531335.75999229,0.9936924439663186,23200,0.8773256693389805,Centre,18-25,11-15,85-99,Regular,21,15,95,0.13,False
1089687,276.2,59531611.95999229,0.9936970542753185,23201,0.8773634851005899,Pays-de-la-Loire,36-45,11-15,65-84,Regular,37,13,68,0.37,False
3070971,276.01,59531887.96999229,0.993701661412853,23202,0.8774013008621994,Rhone-Alpes,56-65,6-10,50,Diesel,61,8,50,1.0,False
2075506,275.85,59532163.81999229,0.9937062658796798,23203,0.8774391166238088,Rhone-Alpes,56-65,3-5,50,Diesel,59,4,50,1.0,False
1112311,275.83,59532439.64999229,0.9937108700126683,23204,0.8774769323854182,Centre,26-35,0-2,65-84,Diesel,28,1,68,0.67,False
4138218,275.59,59532715.23999229,0.9937154701395954,23205,0.8775147481470277,Aquitaine,26-35,6-10,51-64,Diesel,30,8,54,1.0,False
3156227,274.96,59532990.19999229,0.9937200597506113,23206,0.8775525639086371,Rhone-Alpes,18-25,3-5,85-99,Diesel,22,5,95,0.09,False
3100934,274.89,59533265.08999229,0.9937246481931926,23207,0.8775903796702466,Rhone-Alpes,46-55,3-5,50,Regular,54,4,50,1.0,False
128077,274.52,59533539.609992296,0.9937292304597626,23208,0.877628195431856,Poitou-Charentes,66+,21+,50,Regular,66,22,50,1.0,False
1101880,274.41,59533814.01999229,0.993733810890221,23209,0.8776660111934654,Rhone-Alpes,46-55,11-15,50,Regular,51,15,50,0.21,False
1140949,274.41,59534088.42999229,0.9937383913206794,23210,0.8777038269550749,Centre,36-45,3-5,50,Regular,45,5,50,1.0,False
2102432,274.0,59534362.42999229,0.9937429649074496,23211,0.8777416427166843,Rhone-Alpes,46-55,6-10,50,Diesel,49,7,50,1.0,False
2207029,274.0,59534636.42999229,0.9937475384942199,23212,0.8777794584782938,Rhone-Alpes,56-65,6-10,50,Diesel,57,6,50,0.59,False
3080010,273.99,59534910.41999229,0.993752111914071,23213,0.8778172742399032,Limousin,36-45,11-15,65-84,Regular,37,13,67,0.9,False
25071,273.88,59535184.29999229,0.9937566834978105,23214,0.8778550900015126,Centre,46-55,3-5,51-64,Regular,50,4,60,1.0,False
2136192,273.63,59535457.929992296,0.9937612509085695,23215,0.8778929057631221,Rhone-Alpes,26-35,0-2,50,Diesel,31,1,50,1.0,False
1193818,273.51,59535731.43999229,0.9937658163162977,23216,0.8779307215247315,Nord-Pas-de-Calais,66+,0-2,50,Diesel,66,0,50,0.08,False
1044990,273.49,59536004.929992296,0.9937703813901875,23217,0.8779685372863409,Rhone-Alpes,36-45,3-5,51-64,Diesel,41,4,54,1.0,False
60031,273.49,59536278.4199923,0.9937749464640773,23218,0.8780063530479504,Nord-Pas-de-Calais,36-45,3-5,51-64,Diesel,43,5,57,0.77,False
65720,273.31,59536551.7299923,0.993779508533421,23219,0.8780441688095598,Rhone-Alpes,56-65,6-10,51-64,Regular,65,6,52,1.0,False
1110046,273.11,59536824.8399923,0.9937840672643802,23220,0.8780819845711693,Rhone-Alpes,36-45,6-10,50,Diesel,43,6,50,1.0,False
6057060,272.84,59537097.6799923,0.9937886214885203,23221,0.8781198003327787,Ile-de-France,56-65,3-5,50,Diesel,56,3,50,0.46,False
1192335,272.84,59537370.51999231,0.9937931757126606,23222,0.8781576160943881,Ile-de-France,26-35,0-2,65-84,Regular,26,0,72,0.98,False
1055742,272.83,59537643.349992305,0.9937977297698813,23223,0.8781954318559976,Rhone-Alpes,66+,6-10,50,Diesel,71,7,50,1.0,False
3251401,272.81,59537916.15999231,0.9938022834932638,23224,0.878233247617607,Nord-Pas-de-Calais,26-35,0-2,65-84,Diesel,34,2,68,0.08,False
92998,272.66,59538188.819992304,0.9938068347128579,23225,0.8782710633792165,Centre,26-35,3-5,51-64,Diesel,34,3,54,1.0,False
4173702,272.51,59538461.3299923,0.9938113834286636,23226,0.8783088791408259,Basse-Normandie,46-55,6-10,50,Diesel,47,8,50,1.0,False
3167837,272.44,59538733.7699923,0.9938159309760346,23227,0.8783466949024353,Provence-Alpes-Cotes-D'Azur,46-55,6-10,50,Regular,47,7,50,0.46,False
1072881,272.43,59539006.1999923,0.9938204783564865,23228,0.8783845106640448,Provence-Alpes-Cotes-D'Azur,46-55,3-5,65-84,Regular,53,3,68,1.0,False
1161177,272.26,59539278.4599923,0.9938250228993115,23229,0.8784223264256542,Centre,46-55,11-15,50,Diesel,54,11,50,0.48,False
98134,272.2,59539550.6599923,0.9938295664406213,23230,0.8784601421872636,Centre,36-45,21+,50,Regular,36,23,50,0.51,False
1069166,272.05,59539822.7099923,0.9938341074781426,23231,0.8784979579488731,Provence-Alpes-Cotes-D'Azur,56-65,3-5,50,Diesel,58,5,50,0.63,False
4002501,271.94,59540094.649992295,0.9938386466795524,23232,0.8785357737104825,Rhone-Alpes,46-55,3-5,50,Diesel,55,4,50,0.71,False
2276606,271.83,59540366.47999229,0.9938431840448507,23233,0.878573589472092,Ile-de-France,46-55,0-2,51-64,Regular,46,0,57,0.5,False
2049119,271.65,59540638.12999229,0.993847718405603,23234,0.8786114052337014,Bretagne,56-65,6-10,51-64,Diesel,58,7,55,1.0,False
1115569,271.63,59540909.759992294,0.993852252432517,23235,0.8786492209953108,Lorraine,36-45,11-15,50,Regular,44,12,50,0.38,False
3138583,271.58,59541181.33999229,0.9938567856248347,23236,0.8786870367569203,Centre,18-25,6-10,65-84,Regular,25,9,80,0.61,False
1185260,271.36,59541452.69999229,0.9938613151449295,23237,0.8787248525185297,Languedoc-Roussillon,56-65,11-15,50,Diesel,62,11,50,0.86,False
